
SimulationName	Date	Day	Month	Year	JulianDay	idCell	x	y	cropSpeciesName	cropType	cropAge	phenologicStage	yield	biomass	grainBiomass	height	rootDepth	treeFineRootLength	treeCoarseRootBiomass	waterDemand	waterUptake	hisafeWaterStress	nitrogenDemand	nitrogenUptake	hisafeNitrogenStress	actualWaterPotential	waterUptakePotential	eai	lai	sla	laiTree	etpCalculated	cropTemperature	soilSurfaceTemperature	relativeDiffuseParIncident	relativeDirectParIncident	relativeGlobalRadIncident	relativeTotalParIncident	visibleSky	diffuseParIncident	diffuseParIntercepted	directParIncident	directParIntercepted	soilEvaporation	rainInterceptedByTrees	rainInterceptedByCrop	rainTransmittedByTrees	rainTransmittedByCrop	stemFlowByTrees	stemFlowByCrop	capillaryRise	drainageBottom	drainageArtificial	surfaceRunOff	runOff	nitrogenFertilisationMineral	nitrogenFertilisationOrganic	nitrogenRain	nitrogenIrrigation	nitrogenRunOff	nitrogenResiduMineralisation	nitrogenVolatilisation	nitrogenNutritionIndex	carbonResidus	nitrogenResidus	activeNitrogenHumusStock	activeCarbonHumusStock	inactiveNitrogenHumusStock	inactiveCarbonHumusStock	totalNitrogenHumusStock	totalCarbonHumusStock	mineralNitrogenStock	nitrogenVolatilisationOrganic	nitrogenDenitrification	nitrogenFixation	nitrogenHumusMineralisation	nitrogenLeachingBottom	nitrogenLeachingWaterTable	cropCarbonLeafLitter	cropCarbonRootLitter	cropNitrogenLeafLitter	cropNitrogenRootLitter	treeCarbonLeafLitter	treeNitrogenLeafLitter	treeCarbonFineRootLitter	treeNitrogenFineRootLitter	treeCarbonCoarseRootLitter	treeNitrogenCoarseRootLitter	treeCarbonFineRootDeepLitter	treeNitrogenFineRootDeepLitter	treeCarbonCoarseRootDeepLitter	treeNitrogenCoarseRootDeepLitter	sticsNitrogenBiomassStress	sticsNitrogenLaiStress	sticsNitrogenSenescenceStress	sticsWaterSenescenceStress	sticsWaterStomatalStress	sticsWaterTurgescenceStress	waterUptakeInSaturationByTrees	nitrogenUptakeInSaturationByTrees	waterAddedByWaterTable	waterTakenByDesaturation	tempStressLue	tempStressGrainFilling	frostStressPlantDensity	frostStressFoliage	frostStressReprod	tetstomate	teturg	carbonMulch	carbonMulchTreeFoliage	mulchBiomass	mulchEvaporation	mulchCoverRatio
exemple	1/1/1997	1	1	1997	1	11	3.00000e+00	3.00000e+00	baresoil	interCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.50000e+02	0.00000e+00	2.80442e-01	-6.90195e-01	-6.90195e-01	9.99043e-01	1.00000e+00	9.99540e-01	9.99044e-01	9.99011e-01	3.94800e+00	0.00000e+00	7.66420e-03	0.00000e+00	2.80400e-01	0.00000e+00	0.00000e+00	1.40000e+01	1.40000e+01	0.00000e+00	0.00000e+00	0.00000e+00	5.12742e+03	0.00000e+00	1.80000e+00	1.80000e+00	0.00000e+00	0.00000e+00	2.80000e-01	0.00000e+00	3.60000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56620e+03	2.44400e+04	4.76580e+03	4.53886e+04	7.33200e+03	6.98286e+04	5.12798e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	1/1/1997	1	1	1997	1	12	4.00000e+00	3.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	2.80506e-01	-6.90195e-01	-6.90195e-01	9.99523e-01	9.98804e-01	9.99769e-01	9.99521e-01	9.99417e-01	3.94990e+00	0.00000e+00	7.65504e-03	0.00000e+00	2.80500e-01	0.00000e+00	0.00000e+00	1.40000e+01	1.40000e+01	0.00000e+00	0.00000e+00	0.00000e+00	5.12742e+03	0.00000e+00	1.80000e+00	1.80000e+00	0.00000e+00	0.00000e+00	2.80000e-01	0.00000e+00	3.60000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56620e+03	2.44400e+04	4.76580e+03	4.53886e+04	7.33200e+03	6.98286e+04	5.12798e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	1/1/1997	1	1	1997	1	13	5.00000e+00	3.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	2.80544e-01	-6.90195e-01	-6.90195e-01	9.99807e-01	9.97724e-01	9.99905e-01	9.99803e-01	9.99713e-01	3.95102e+00	0.00000e+00	7.64676e-03	0.00000e+00	2.80500e-01	0.00000e+00	0.00000e+00	1.40000e+01	1.40000e+01	0.00000e+00	0.00000e+00	0.00000e+00	5.12742e+03	0.00000e+00	1.80000e+00	1.80000e+00	0.00000e+00	0.00000e+00	2.80000e-01	0.00000e+00	3.60000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56620e+03	2.44400e+04	4.76580e+03	4.53886e+04	7.33200e+03	6.98286e+04	5.12798e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	1/1/1997	1	1	1997	1	14	6.00000e+00	3.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	2.80562e-01	-6.90195e-01	-6.90195e-01	9.99934e-01	9.99293e-01	9.99967e-01	9.99933e-01	9.99886e-01	3.95152e+00	0.00000e+00	7.65878e-03	0.00000e+00	2.80500e-01	0.00000e+00	0.00000e+00	1.40000e+01	1.40000e+01	0.00000e+00	0.00000e+00	0.00000e+00	5.12742e+03	0.00000e+00	1.80000e+00	1.80000e+00	0.00000e+00	0.00000e+00	2.80000e-01	0.00000e+00	3.60000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56620e+03	2.44400e+04	4.76580e+03	4.53886e+04	7.33200e+03	6.98286e+04	5.12798e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	1/1/1997	1	1	1997	1	15	0.00000e+00	2.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	2.80559e-01	-6.90195e-01	-6.90195e-01	9.99914e-01	9.98587e-01	9.99956e-01	9.99911e-01	9.99850e-01	3.95144e+00	0.00000e+00	7.65338e-03	0.00000e+00	2.80500e-01	0.00000e+00	0.00000e+00	1.40000e+01	1.40000e+01	0.00000e+00	0.00000e+00	0.00000e+00	5.12742e+03	0.00000e+00	1.80000e+00	1.80000e+00	0.00000e+00	0.00000e+00	2.80000e-01	0.00000e+00	3.60000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56620e+03	2.44400e+04	4.76580e+03	4.53886e+04	7.33200e+03	6.98286e+04	5.12798e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	1/1/1997	1	1	1997	1	16	1.00000e+00	2.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	2.80538e-01	-6.90195e-01	-6.90195e-01	9.99757e-01	1.00000e+00	9.99882e-01	9.99757e-01	9.99648e-01	3.95082e+00	0.00000e+00	7.66420e-03	0.00000e+00	2.80500e-01	0.00000e+00	0.00000e+00	1.40000e+01	1.40000e+01	0.00000e+00	0.00000e+00	0.00000e+00	5.12742e+03	0.00000e+00	1.80000e+00	1.80000e+00	0.00000e+00	0.00000e+00	2.80000e-01	0.00000e+00	3.60000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56620e+03	2.44400e+04	4.76580e+03	4.53886e+04	7.33200e+03	6.98286e+04	5.12798e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	1/1/1997	1	1	1997	1	17	2.00000e+00	2.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	2.80441e-01	-6.90195e-01	-6.90195e-01	9.99034e-01	9.99822e-01	9.99536e-01	9.99035e-01	9.98996e-01	3.94797e+00	0.00000e+00	7.66284e-03	0.00000e+00	2.80400e-01	0.00000e+00	0.00000e+00	1.40000e+01	1.40000e+01	0.00000e+00	0.00000e+00	0.00000e+00	5.12742e+03	0.00000e+00	1.80000e+00	1.80000e+00	0.00000e+00	0.00000e+00	2.80000e-01	0.00000e+00	3.60000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56620e+03	2.44400e+04	4.76580e+03	4.53886e+04	7.33200e+03	6.98286e+04	5.12798e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	1/1/1997	1	1	1997	1	18	3.00000e+00	2.00000e+00	baresoil	interCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	7.52242e+03	9.56880e+02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.50000e+02	0.00000e+00	2.80174e-01	-6.90195e-01	-6.90195e-01	9.97045e-01	1.00000e+00	9.98584e-01	9.97051e-01	9.97455e-01	3.94011e+00	0.00000e+00	7.66420e-03	0.00000e+00	2.80100e-01	0.00000e+00	0.00000e+00	1.40000e+01	1.40000e+01	0.00000e+00	0.00000e+00	0.00000e+00	5.12742e+03	0.00000e+00	1.80000e+00	1.80000e+00	0.00000e+00	0.00000e+00	2.80000e-01	0.00000e+00	3.60000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56620e+03	2.44400e+04	4.76580e+03	4.53886e+04	7.33200e+03	6.98286e+04	5.12798e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	1/1/1997	1	1	1997	1	19	4.00000e+00	2.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	2.80440e-01	-6.90195e-01	-6.90195e-01	9.99034e-01	9.98131e-01	9.99535e-01	9.99032e-01	9.98996e-01	3.94797e+00	0.00000e+00	7.64988e-03	0.00000e+00	2.80400e-01	0.00000e+00	0.00000e+00	1.40000e+01	1.40000e+01	0.00000e+00	0.00000e+00	0.00000e+00	5.12742e+03	0.00000e+00	1.80000e+00	1.80000e+00	0.00000e+00	0.00000e+00	2.80000e-01	0.00000e+00	3.60000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56620e+03	2.44400e+04	4.76580e+03	4.53886e+04	7.33200e+03	6.98286e+04	5.12798e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	1/1/1997	1	1	1997	1	20	5.00000e+00	2.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	2.80537e-01	-6.90195e-01	-6.90195e-01	9.99757e-01	9.95271e-01	9.99878e-01	9.99748e-01	9.99648e-01	3.95082e+00	0.00000e+00	7.62796e-03	0.00000e+00	2.80500e-01	0.00000e+00	0.00000e+00	1.40000e+01	1.40000e+01	0.00000e+00	0.00000e+00	0.00000e+00	5.12742e+03	0.00000e+00	1.80000e+00	1.80000e+00	0.00000e+00	0.00000e+00	2.80000e-01	0.00000e+00	3.60000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56620e+03	2.44400e+04	4.76580e+03	4.53886e+04	7.33200e+03	6.98286e+04	5.12798e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	1/1/1997	1	1	1997	1	21	6.00000e+00	2.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	2.80559e-01	-6.90195e-01	-6.90195e-01	9.99914e-01	9.99565e-01	9.99957e-01	9.99913e-01	9.99850e-01	3.95144e+00	0.00000e+00	7.66087e-03	0.00000e+00	2.80500e-01	0.00000e+00	0.00000e+00	1.40000e+01	1.40000e+01	0.00000e+00	0.00000e+00	0.00000e+00	5.12742e+03	0.00000e+00	1.80000e+00	1.80000e+00	0.00000e+00	0.00000e+00	2.80000e-01	0.00000e+00	3.60000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56620e+03	2.44400e+04	4.76580e+03	4.53886e+04	7.33200e+03	6.98286e+04	5.12798e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	1/1/1997	1	1	1997	1	22	0.00000e+00	1.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	2.80562e-01	-6.90195e-01	-6.90195e-01	9.99934e-01	9.99468e-01	9.99967e-01	9.99933e-01	9.99886e-01	3.95152e+00	0.00000e+00	7.66012e-03	0.00000e+00	2.80500e-01	0.00000e+00	0.00000e+00	1.40000e+01	1.40000e+01	0.00000e+00	0.00000e+00	0.00000e+00	5.12742e+03	0.00000e+00	1.80000e+00	1.80000e+00	0.00000e+00	0.00000e+00	2.80000e-01	0.00000e+00	3.60000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56620e+03	2.44400e+04	4.76580e+03	4.53886e+04	7.33200e+03	6.98286e+04	5.12798e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	1/1/1997	1	1	1997	1	23	1.00000e+00	1.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	2.80544e-01	-6.90195e-01	-6.90195e-01	9.99807e-01	9.98743e-01	9.99906e-01	9.99805e-01	9.99713e-01	3.95102e+00	0.00000e+00	7.65457e-03	0.00000e+00	2.80500e-01	0.00000e+00	0.00000e+00	1.40000e+01	1.40000e+01	0.00000e+00	0.00000e+00	0.00000e+00	5.12742e+03	0.00000e+00	1.80000e+00	1.80000e+00	0.00000e+00	0.00000e+00	2.80000e-01	0.00000e+00	3.60000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56620e+03	2.44400e+04	4.76580e+03	4.53886e+04	7.33200e+03	6.98286e+04	5.12798e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
exemple	1/1/1997	1	1	1997	1	24	2.00000e+00	1.00000e+00	maize	mainCrop	0	0	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	2.50000e+02	0.00000e+00	2.80506e-01	-6.90195e-01	-6.90195e-01	9.99523e-01	9.99706e-01	9.99770e-01	9.99523e-01	9.99417e-01	3.94990e+00	0.00000e+00	7.66195e-03	0.00000e+00	2.80500e-01	0.00000e+00	0.00000e+00	1.40000e+01	1.40000e+01	0.00000e+00	0.00000e+00	0.00000e+00	5.12742e+03	0.00000e+00	1.80000e+00	1.80000e+00	0.00000e+00	0.00000e+00	2.80000e-01	0.00000e+00	3.60000e-02	0.00000e+00	0.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	2.56620e+03	2.44400e+04	4.76580e+03	4.53886e+04	7.33200e+03	6.98286e+04	5.12798e+01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.00000e+00	1.00000e+00	1.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00
